"","HCOOH.O","CCO_OH.O","RCO_OH.O","CCO_OOH.O","RCO_OOH.O","SO2.O","ALK1.O","BACL.O","PAN.O","PAN2.O","MA_PAN.O","H2O2.O","N2O5.O","HONO.O","ALK2.O","ALK3.O","ALK5.O","ARO2.O","HNO4.O","COOH.O","MEOH.O","ALK4.O","ARO1.O","DCB2.O","DCB3.O","CRES.O","NPHE.O","ROOH.O","BALD.O","PHEN.O","CO.O","MGLY.O","ACET.O","HNO3.O","ETHENE.O","GLY.O","ISOPRENE.O","TERP.O","METHACRO.O","OLE1.O","ISOPROD.O","OLE2.O","MVK.O","CCHO.O","HCHO.O","RNO3.O","RCHO.O","MEK.O","PROD2.O","O3.O","HO2.O","RO2_N.O","RO2_R.O","NO.O","NO2.O","NO3.O","CO.S","ACET.S","HCHO.S","NO2.S","UFP.S","To","a","LightFlux"
"RCO_OH min",-2.76775264569489,-8.99519609850838,-11.9935947980112,-35.9807843940335,-35.9807843940335,-8.41967117418119,-14.8970315249015,-35.9807843940335,-1.43923137576134,-2.57005602814525,-17.9903921970168,-2.31827451510366,-35.9807843940335,-0.643738897330983,-5.01424825681216,-0.716321179544595,-2.9794063049803,-4.8208137487518,-12.4338021098261,-11.2735249698366,-2.38205727347467,-7.52137238521824,-3.0085489540873,-4.89780337491327,-35.9807843940335,-7.96811872850649,-1.33213891676877,-11.3823769175828,-5.81689189659872,-7.96811872850649,-0.0147797065896061,-17.9903921970168,-5.30716155835136,-0.836762427768222,-10.6143231167027,-11.9935947980112,-1.4022162869216,-14.0376689970014,-15.0427447704365,-0.725458210267987,-2.12814736070022,-14.0376689970014,-17.9903921970168,-1.9989324663352,-0.654196079891519,-2.3059877717904,-1.33213891676877,-15.0427447704365,-6.16723859044998,-0.0858620190779135,-1.16918633069029,-1.28795483421287,-35.9807843940335,-0.276775264569489,-0.309302958806353,-1.33213891676877,-0.00167017873042897,0,0,-0.514415048972123,0,-0.00182516926303621,-0.0687337234967249,-1.8493625244664
"RCO_OH max",3.72425788122538,15.0427447704365,14.0376689970014,9.52822909389868,15.0427447704365,4.1025667936309,4.67922299900045,15.0427447704365,12.5559183061117,14.8970315249015,15.0427447704365,10.6143231167027,1.88849203876957,0.540635011178318,4.96567717496717,0.993135434993434,2.00538128528591,1.88034309630456,2.89742878396346,10.0362879732116,4.40359139388525,1.48970315249015,14.8970315249015,0,10.6143231167027,11.3823769175828,0,2.39871895960224,12.4338021098261,11.3823769175828,0.021428634635699,4.8208137487518,2.8065570580604,1.55151241584104,1.4032785290302,14.8970315249015,8.41967117418119,6.18605917612706,35.9807843940335,0.413572234414179,3.59807843940335,35.9807843940335,2.25470499396731,0.78405429078429,2.24326261921909,7.19615687880671,1.06143231167027,14.0376689970014,12.4338021098261,0.263881496487183,2.89742878396346,0,2.57495558932393,0.106220020825249,0.0407483401970935,1.25359431356632,3.11157150447552e-05,3.27098039945759,5.99679739900559,0.000232960589078534,0.0432461350889826,0.00833393062074044,0.0584363194068854,0.978836061555261
"CCO_OOH median",0,0.0261958576312734,0,0,0,0.000717679789732263,-0.00582719452078411,0,0.00582112586188792,0.00714432480852911,0.0231284699643991,0.00285578865266307,0,-0.00269065920875572,-0.00281084640733346,-0.000610009343773543,-0.00102602132858451,-0.00157939752472745,0,0.0192112902055471,0.000864993081792297,-0.00105885745302603,-0.00251876405028267,0,0,0,0,-0.0137335096857116,0,0,-4.23634191627999e-06,-0.0217456874650143,-0.00271551084710011,0.00250255086220672,-0.00232025445004013,0,0.00431018797102713,0,-0.0118090006461579,-0.00218413051220332,-0.0137898524351737,-0.00263916227133129,-0.0132066440620982,-0.000759364053304058,-0.00058220169911505,0,-0.00629576933904826,0,-0.00758531541484507,8.23773604754096e-05,0,0,0,-0.000480179542651338,-6.04767027217422e-05,0,0,0,0,0,0,9.76631220043157e-07,2.51455229217168e-05,0
"CCO_OOH min",-0.487345585404599,-1.58387315256495,-2.5512718810795,-6.33549261025979,-6.33549261025979,-1.91717905235401,-3.35348351618261,-6.33549261025979,-0.253419704410391,-0.452535186447128,-3.16774630512989,-0.605457913172062,-6.33549261025979,-0.198115719241271,-1.13222778764088,-0.161746826805839,-0.670696703236522,-1.09201546744922,-2.85714118276701,-2.5512718810795,-0.540333598542762,-1.69834168146131,-0.679336672584526,-1.02288703499763,-6.33549261025979,-1.92137312049467,-0.223702738319569,-2.58789168325061,-1.25507128810289,-1.92137312049467,-0.00276779859171188,-3.16774630512989,-1.19706356680161,-0.15160431480953,-2.39412713360323,-2.1118308700866,-0.273071354934423,-3.15366389050957,-3.39668336292263,-0.211530620832172,-0.479069073740373,-3.15366389050957,-3.39668336292263,-0.351971811681099,-0.115190774731996,-0.317895657270485,-0.217943395909213,-3.39668336292263,-1.42771916561375,-0.0668374754383171,-0.321354678385842,-0.223702738319569,-6.33549261025979,-0.147031173640732,-0.158037147005034,-0.223702738319569,-0.000273656677237589,-0.0325297045039817,-0.0325297045039817,-0.0842862565891776,-2.37964188032053e-05,-0.000410865414871675,-0.00246997762583228,-0.282639197035881
"CCO_OOH max",0.838370879045653,3.39668336292263,3.15366389050957,2.16133439417105,3.39668336292263,0.987736325940597,1.05122129683652,3.39668336292263,2.82128920547241,3.35348351618261,3.39668336292263,2.39412713360323,0.296267870605803,0.138375018332667,1.11782783872754,0.223565567745507,0.450523412929939,0.424585420365329,0.389928081559141,2.25309372547368,1.0000208362376,0.335348351618261,3.35348351618261,0.00432496540896149,2.39412713360323,2.58789168325061,0,0.422366174017319,2.85714118276701,2.58789168325061,0.00897141091759074,1.09201546744922,0.639059684118004,0.324647467326953,0.319529842059002,3.35348351618261,1.91717905235401,1.43535286098717,6.33549261025979,0.15187725714805,0.633549261025979,6.33549261025979,0.5102543762159,0.176499132430664,0.319121258231441,1.26709852205196,0.239647381544251,3.15366389050957,2.85714118276701,0.0178152282461397,0.389928081559141,0,0.336586311805997,0.0237938811960556,0.00837064683000506,0.178151995252087,1.48116536176666e-06,0.575953873659981,1.0559154350433,1.1089353232075e-05,0.00761477477194686,0.00188181903763027,0.00132585968573722,0.218807429193507
"RCO_OOH median",0,0.000275977353418585,0,0,0,0.000701331481630031,-0.00741617235219248,0,0.00888743872227076,0.00897881408691374,0.0214232179409737,0.00418383214897571,0,-0.00398573541511327,-0.00429798281613104,-0.000796010757682521,-0.00132741489527496,-0.000957531875029617,0,0.0335635288256064,0,-0.00125880009523339,-0.00283013840941311,0,0,0,0,-0.0187475314620953,0,0,5.73709279892606e-06,-0.0392368519243456,-0.00370323731087956,0.00380205643429533,-0.00335739616893112,-0.0273906747420216,0.00647497832579574,0,-0.0142789996037447,-0.00357697886497341,-0.0149679836686474,0,-0.0157998903422711,-0.00299359673372948,-0.0020977205516004,0,-0.00843247956867854,-0.000160203562107065,-0.0139610137465062,0.000137755306710958,0,0,0,-0.000441543936713455,-5.32668457958982e-05,0,0,0,0,0,0,1.49812863564019e-06,3.7571375108768e-05,0
"RCO_OOH min",-0.922196886500697,-2.99713988112726,-5.20024824870634,-11.9885595245091,-11.9885595245091,-3.88917477147591,-6.83824258225743,-11.9885595245091,-0.479542380980362,-0.856325680322076,-5.99427976225453,-1.22580127256257,-11.9885595245091,-0.249257523460435,-2.31212347172624,-0.330303353103749,-1.36764851645149,-2.2331101137827,-5.82358994283264,-5.20024824870634,-1.10801504324127,-3.46818520758936,-1.38727408303575,-2.0933883096059,-11.9885595245091,-3.9272719847594,-0.340512368648247,-5.30364780450851,-2.57196454667768,-3.9272719847594,-0.00567235059305723,-5.99427976225453,-2.43107520980791,-0.278803709872304,-4.86215041961582,-3.99618650816969,-0.34792729200032,-6.42155818324842,-6.93637041517873,-0.266211405948131,-0.976891797465347,-6.42155818324842,-6.93637041517873,-0.666031084694948,-0.217973809536528,-0.425146541880289,-0.369167802415487,-6.93637041517873,-2.91070402679964,-0.113221763431739,-0.691304117690831,-0.340512368648247,-11.9885595245091,-0.19507901860967,-0.203185360593999,-0.340512368648247,-0.000361994675736446,-0.00787129132012655,-0.00787129132012655,-0.111494360126826,-5.75807704471584e-06,-0.000837814577586061,-0.00467390234873647,-0.570150522235215
"RCO_OOH max",1.70956064556436,6.93637041517873,6.42155818324842,4.43206017296507,6.93637041517873,2.00044156011436,2.14051939441614,6.93637041517873,5.73690359078289,6.83824258225743,6.93637041517873,4.86215041961582,0.597831913510555,0.247185945682064,2.27941419408581,0.455882838817162,0.917365454749774,0.867046301897341,0.704397675482979,4.59475749576652,2.04751826193419,0.683824258225743,6.83824258225743,0.0235906221565046,4.86215041961582,5.30364780450851,0,0.799237301633937,5.82358994283264,5.30364780450851,0.0188595496839536,2.2331101137827,1.29639159049197,0.419864070752936,0.648195795245984,6.83824258225743,3.88917477147591,2.90901915764413,11.9885595245091,0.197741666012622,1.19885595245091,11.9885595245091,1.04004964974127,0.359907504329338,0.424645033640702,2.39771190490181,0.486215041961582,6.42155818324842,5.82358994283264,0.0307776924718608,0.704397675482979,0,0.452476351753885,0.047780610851428,0.0169528945772403,0.267845446986517,1.36001017674436e-06,1.08986904768264,1.99809325408484,1.01822751452588e-05,0.0144093263515734,0.00384286449594389,0.000587457063595551,0.380313091583785
"XN median",0,0,0,0,0,9.00949178229332e-06,-0.0003105289849682,0,0.000123155283828174,0.000149598320977658,0,0.000116331520860103,0,0,-0.000170853375351411,-3.0606172371445e-05,0,0.000232917907768296,0,0.000635618590194267,0.00036650433406989,-4.61853166356599e-05,-8.35372512920065e-06,0,0,0,0,-0.000662047513405029,0,0,1.14935645162191e-06,-0.0034757494453764,-0.000177156288071471,6.62901337273664e-05,-0.000119276622654029,0,0.000476594202175973,0,0,-0.000283814807652396,0,0.000107772599254053,0,0.000122327013850448,-1.24627044889876e-05,0,0,0,-0.00127151227950712,2.82466187316278e-06,0,0,0,-1.05272205172049e-05,1.92900814980511e-05,0,0,0,0,0,0,1.90583154066185e-07,7.86123448213536e-07,0
"XN min",-1.84397878092058,-1.84397878092058,-0.107734494215027,-0.32320348264508,-0.32320348264508,-0.110107933619059,-0.569895572161021,-0.32320348264508,-0.220215867238118,-0.342558015703739,-2.05534809422243,-0.147130314404616,-1.294029379695,-0.295139453724656,-0.736909333789083,-0.177240013166056,-0.501067177927154,-0.431056391980231,0,-0.68460133495606,-0.754467572579102,-0.465451566016558,-1.00213435585431,-1.5089351451582,-0.32320348264508,-0.0272463286457673,-1.5089351451582,-0.198213210416862,-1.5089351451582,-0.0272463286457673,-0.00897613007412438,-1.5089351451582,-0.531499520265824,-0.104509225129954,-0.0830300994334822,-1.5089351451582,-0.366363895689235,-1.39673691664235,-1.26150556215993,-0.0180500216159744,-0.513340952122719,-1.36152382377194,-1.43345213169484,-0.754467572579102,-0.213684211581038,-5.88521257618463,-1.39673691664235,-1.43345213169484,-0.138155968097929,-0.0408845784819864,-6.16604428266729,-1.5089351451582,-1.39673691664235,-0.192576574080477,-0.0489949016859535,-1.5089351451582,-0.000215595953939416,0,0,-0.00161414771797573,0,-8.69902694995527e-05,-0.00104033141263157,-0.00905522889362476
"XN max",6.16604428266729,0.624619581403659,6.16604428266729,1.5089351451582,6.16604428266729,0.0234914625867954,0.513340952122719,1.26150556215993,0.0603574058063281,0.0931157944428235,1.50133562675609,0.0267398647931476,4.10106277360863,0.393707927555853,0.682453887629576,0.682453887629576,0.316928600750192,0.828935808587574,0.0299582615746725,2.33760232308354,0.747894740533634,0.298826851198768,0.633857201500384,0.00948154016836919,6.16604428266729,0.0207692657407483,0.255175229673845,1.37797774644549,6.16604428266729,0.0207692657407483,0.00255148373116514,2.05534809422243,0.513340952122719,0.063764292968275,0.0906771218039308,4.10106277360863,0.415150497167411,1.36152382377194,1.54151107066682,0.0980868762697438,2.05534809422243,1.00213435585431,1.294029379695,0.489488906630291,1.46846671989087,2.33760232308354,0.346188975069684,1.39673691664235,0.324528646456173,0.0125074615163705,1.38749247291803,0,1.294029379695,0.227836820756035,0.00905535912723538,1.16689690963617,0.00377738964337619,0.0441377823450425,0.0461719260921542,0.020712264017707,0.0001734854979308,9.50232461641767e-06,0.000911872237740566,0.708960052664224
"XC median",-0.000310232971337476,0,0,0,0,-3.39448539772348e-05,-0.000978918481749436,0,0.000275425100815428,0,0,0.00022414336901207,0,0,-0.000745728270810307,-0.000126901187927042,-0.00022085656457981,-0.00024995427058726,0,0.00329167183162666,0.000556013448047902,-0.000304749808597199,-0.000486591942841735,0,0,0,0,-0.000623911716301102,0,0,-1.73675555816567e-06,-0.0109734574720934,-0.000510903300350115,0,-0.000290770012767269,-0.000565229082612783,0.00057843507361255,0,0,-0.000405953555295194,0,0,0,-8.10986571402892e-05,-0.000360514738429096,-0.000590923427395457,0,-0.000289217536806275,-0.00276632750444879,8.40493170664771e-06,0,0,0,-2.96439854288036e-05,1.16184575638285e-05,0,0,0,0,0,0,3.26046286777675e-07,1.90698200057534e-06,0
"XC min",-5.53091333200021,-5.53091333200021,-0.340360902348378,-1.02108270704513,-1.02108270704513,-0.33030854575001,-1.24059740309154,-1.02108270704513,-0.660617091500019,-1.02762658677781,-6.16575952066685,-0.44137052400361,-3.88374753780144,-0.644259844764671,-1.6357508809538,-0.392381678932888,-1.50390326923356,-0.963168721472448,0,-2.05322354065005,-2.26414735650232,-1.40434396850437,-3.00780653846712,-4.52829471300464,-1.02108270704513,-0.119803693367838,-4.52829471300464,-0.594833393273317,-4.52829471300464,-0.119803693367838,-0.0269407764633536,-4.52829471300464,-1.15052261793621,-0.313513195966111,-0.306118372088051,-4.52829471300464,-1.09889258280423,-4.19187124424771,-3.78617061194325,-0.176871444386864,-1.83690367575821,-4.08623892169016,-4.30198379210268,-2.26414735650232,-0.641271653942139,-17.6548209601444,-4.19187124424771,-4.30198379210268,-0.351085992126093,-0.088501739841247,-18.4972785620005,-4.52829471300464,-4.19187124424771,-0.577664501721578,-0.147825680895197,-4.52829471300464,-0.000646757991678341,-0.0024713944176223,-0.00547714438500078,-0.00484221951884831,-3.9198131962288e-06,-0.000260958756270993,-0.00312085010325638,-0.235180622975059
"XC max",18.4972785620005,1.87451326055818,18.4972785620005,4.52829471300464,18.4972785620005,0.173051726284485,1.10798859313909,3.78617061194325,0.181131788520186,0.280868793700875,4.50545290384073,0.100923112260229,12.3022532852614,1.18106794519331,1.50651862581938,1.50651862581938,0.695608114495596,1.85053273818275,0.0905052812778739,7.01216820949185,2.24445078879749,0.667962172818463,1.39121622899119,0.0432917197461253,18.4972785620005,0.0617043085068331,0.764409145410028,4.13373780817658,18.4972785620005,0.0617043085068331,0.0137340634647789,6.16575952066685,1.10798859313909,0.142348672167904,0.272018802382361,12.3022532852614,1.53059186044025,4.08623892169016,4.62431964050014,0.294247016002407,6.16575952066685,3.00780653846712,3.88374753780144,1.46899389007949,4.40698167023846,7.01216820949185,1.0385188800085,4.19187124424771,0.973540976947397,0.0331725495625884,4.16383375291322,0,3.88374753780144,0.683458515847858,0.0209428481140503,3.50230094023596,0.0113313574470277,0.38382361888831,0.38382361888831,0.0621323425115545,0.000548085188966793,2.85160374042517e-05,0.0027368571833161,1.56952671573155
"SO2 median",2.38304619350751,7.2400725026721,0,0,0,0.200640303213767,-0.232869114268334,0,0.598796947771151,0.870924660442594,5.35485493590462,0.303215075331666,0,-0.278838747583411,-0.0482123128570317,-0.0175751798832075,-0.016235197711268,-0.272470036590282,0,0,0.172672054522478,0,-0.00890962045331371,0,0,0,0,-1.33268972291859,0,0,0.000232395920530889,0,-0.109748285799011,0.407946656146617,-0.21553015827275,2.92981537013291,-0.388458363259876,0,-1.34174133076912,-0.310548373374224,-1.17219444673444,-0.0657334836428811,-0.976605123377638,0.32696075903046,0.290949208330997,0.952369834891941,0,0.588326855745996,-0.773198442095748,0.00870457408268787,0,0,0,-0.00384305922584313,-0.00915057666490435,0,0,0,0,0,0,6.95797926177069e-05,0.00206418627738774,0
"SO2 min",-15.6851568085751,-10.403805516616,-46.0650180804343,-52.0190275830802,-52.0190275830802,-49.6686798585991,-85.7719217328374,-89.5887105756085,-9.52521582490337,-17.9537766866058,-13.0011237832545,-15.7855051205762,-85.7719217328374,-29.4523750097376,-35.960308381745,-10.7097098718092,-23.4975621339209,-43.4520392946085,-52.0190275830802,-69.0410343908459,-14.3729594406154,-42.9584829285357,-61.3918760022414,-21.7202175080163,-50.2121874364833,-89.5887105756085,-21.7202175080163,-69.5232628713737,-89.5887105756085,-89.5887105756085,-0.58390198380213,-21.6900538462551,-31.0161208721449,-9.32150461529159,-62.0322417442897,-88.889643269104,-40.767068550932,-88.889643269104,-1042.8489430706,-20.9744789960941,-104.28489430706,-1042.8489430706,-85.9169658570714,-13.8082068781692,-15.1748737410436,-208.569788614121,-51.3708169817537,-85.9169658570714,-86.9040785892171,-4.14273454363041,-19.0504316498067,-21.7202175080163,-21.4474157415675,-8.7702680003202,-2.3016690582432,-21.7202175080163,-0.0494856026479803,-94.804449370055,-173.808157178434,-15.2415656155779,-1.2534242104214,-0.0105086892591077,-1.82957885933441,-5.35338150159948
"SO2 max",80.2191494669696,260.712235767651,347.616314356868,1042.8489430706,1042.8489430706,25.5816070750914,27.0820769284629,1042.8489430706,72.9814695651857,85.7719217328374,521.424471535302,62.0322417442897,1042.8489430706,17.9537766866058,28.5906405776125,19.2893882290617,21.7503030616312,29.7649288286003,89.5887105756085,260.712235767651,24.3460114310981,26.5942211798053,85.7719217328374,13.7062889564491,1042.8489430706,61.0649278159002,0,18.6430092305832,52.0190275830802,61.0649278159002,0.152587990885078,521.424471535302,16.556226619533,24.252301001642,14.7261875048688,347.616314356868,82.1087767515583,260.712235767651,61.3918760022414,11.2831816883482,37.8717386061763,91.4774140688973,521.424471535302,57.9360523928114,60.8504954960271,76.9924479354908,39.9289780916452,104.28489430706,52.0190275830802,28.0491634838139,89.5887105756085,0,1042.8489430706,20.1798744121879,17.9537766866058,20.0838901608757,0.000535057385921863,0.0873250404336881,0.193531170690876,0.00400592702548829,0.000138503932602755,0.0475994270676296,1.5299585531156,20.8472618176548
"O1D median",0,0,0,0,0,5.54853086097538e-37,-7.88888010863018e-43,0,6.22386867672544e-38,0,0,2.27151509781846e-41,0,0,8.83873052911309e-39,1.48343843122838e-41,0,7.64430748463834e-39,0,-5.65678753863237e-38,2.07420312163837e-38,4.33091461294631e-39,0,0,0,0,0,-1.04790239995143e-37,0,0,4.42996632964943e-41,0,0,1.04790239995143e-37,-4.29733552496046e-38,1.10359343039886e-39,4.73332806517811e-42,0,0,-8.03592661839917e-38,0,0,0,3.84920690774881e-37,4.04056252759455e-38,0,0,3.8443022765627e-38,-9.33580301508815e-38,2.0380314597107e-44,0,0,0,0,1.23404499123329e-39,0,0,0,0,0,0,5.9233644223132e-42,8.83546745547034e-40,0
"O1D min",-0.00276970572337793,-0.00900154360097826,-0.0120020581346377,-0.036006174403913,-0.036006174403913,-0.000318638711539053,-1.27383532683083e-08,-0.036006174403913,-0.00144024697615652,-0.0025718696002795,-0.0180030872019565,-0.000514373920055901,-0.036006174403913,-2.43125457389805e-09,-4.42046286163282e-09,-9.82325080362848e-10,-1.98469761134535e-09,-3.2416727651974e-09,-1.75659844364895e-09,-0.00900154360097826,-0.000782742921824197,-3.05469860992394e-07,-4.63096109313914e-09,-3.03849059159751e-11,-0.036006174403913,-7.4206869231038e-10,-3.03849059159751e-11,-1.32608656930646e-09,-7.4206869231038e-10,-7.4206869231038e-10,-3.07519994287645e-10,-0.0180030872019565,-1.27383532683083e-08,-0.000837352893114257,-4.19744499394735e-10,-0.0120020581346377,-0.000782742921824197,-0.00900154360097826,-4.58204791488592e-07,-3.51577817870532e-10,-9.16409582977183e-07,-1.83281916595437e-07,-0.0180030872019565,-0.00200034302243961,-0.000654657716434783,-1.38928832794174e-08,-9.72501829559219e-08,-0.0036006174403913,-1.05430764061706e-09,-1.36335382067069e-05,-1.24535497358121e-09,-6.25707699359636e-13,-0.036006174403913,-0.000276970572337793,-9.25666245431498e-09,-3.03849059159751e-11,-2.67964120845297e-13,-1.18597784092588e-09,-2.62838332313303e-09,-7.0486214396263e-12,-1.88104802622673e-12,-1.54698923325083e-07,-1.40374948943131e-05,-2.59732336929863e-07
"O1D max",9.37162347215167e-10,2.8114870416455e-09,4.21723056246825e-09,8.4344611249365e-09,8.4344611249365e-09,9.37162347215167e-11,0.00180030872019565,1.75659844364895e-09,4.43919006575605e-10,7.66769193176046e-10,4.21723056246825e-09,1.96150258719454e-10,4.21723056246825e-09,0.000480082325385507,0.00124159222082459,0.000260914307274732,0.000766088817104533,0.00150025726682971,7.4206869231038e-10,4.8625091477961e-08,5.27366726805798e-10,0.000878199375705196,0.00189506181073227,9.47187191618316e-13,1.22466932800307e-09,1.75659844364895e-09,3.23352938296952e-11,0.00240041162692754,1.75659844364895e-09,1.75659844364895e-09,2.01602320290667e-05,4.8625091477961e-08,0.000857289866759834,3.51435880205688e-10,0.000444520671653247,4.21723056246825e-09,8.41504843841299e-10,8.4344611249365e-09,0.036006174403913,0.000413864073608196,0.0036006174403913,0.036006174403913,3.2416727651974e-08,4.21723056246825e-10,2.16268233972731e-10,0.00720123488078261,4.58204791488592e-07,6.02461508924036e-10,0.00300051453365942,4.50232328499639e-10,1.32608656930646e-09,2.0404507243439e-14,8.4344611249365e-09,9.96097372801286e-09,4.07770944551677e-05,6.19405348261718e-13,1.97767917455064e-13,0.00327328858217391,0.00600102906731884,6.09125185761596e-11,4.32766519277801e-05,3.61268448549e-14,1.00183792348772e-10,9.06358071959156e-13
"ALK1 median",0,0,0,0,0,0,1.83301353911419,0,-1.92384192482474,-1.79920386788895,-1.45525932677187,-0.748112845944011,0,0.662088932885558,0.763429335247914,0.125070516737474,0.202401685189937,0,0,-10.7814796468174,0,0.190840809376736,0.418407004269743,0,0,0,0,4.1905364767028,0,0,-0.00158457764041397,5.2285134411496,1.0295840874209,-0.721326784031667,0.803953306629032,0,-1.73627389076307,0,1.02040677267721,0.850567714384197,0.319927242366085,0,0,0.501009733358764,0.53423812023479,1.8538682392925,0.479890863549127,0.80923532822508,3.55822105094018,-0.0196116032177646,0,0,0,0,0.00317808518906707,0,0,0,0,0,0,-0.000395783414596267,-0.00666173405704949,0
"ALK1 min",-134.052252792072,-577.285412163222,-474.832758634702,-451.111014797305,-577.285412163222,-56.7580495174002,-158.277586211567,-577.285412163222,-394.326935949446,-536.20901116829,-577.285412163222,-303.790263208247,-255.095839966675,-38.4415020610174,-178.736337056097,-114.74664963211,-67.8332512335288,-132.916612445263,-21.8006358237697,-152.41335296342,-184.88019685555,-53.620901116829,-536.20901116829,0,-303.790263208247,-508.248413129482,0,-31.3710806468976,-155.060266697149,-508.248413129482,-4.86041892401603,-192.428470721074,-89.2467307577514,-45.8917493139713,-35.4187661921048,-536.20901116829,-212.512597152629,-157.72903537501,-157.72903537501,-32.1688523755925,-141.796514569043,-197.163467974723,-225.098901239515,-41.1012062388997,-49.0502213141534,-137.202523672996,-80.2422873586447,-474.832758634702,-120.586965113037,-5.77397792189311,-42.1092808127101,0,-255.095839966675,-12.9536882938184,-1.78700896690868,-45.2831918298185,-0.000957210804351149,-0.883479259093435,-1.95798106069356,-0.00716655209540389,-0.00140126304150216,-0.316601973618118,-2.5569345381715,-118.088098752522
"ALK1 max",64.0601846827052,46.2052126345198,152.41335296342,152.41335296342,155.060266697149,212.512597152629,536.20901116829,33.5020830126958,15.8619675707195,10.5746450471463,33.5020830126958,44.6614925779857,536.20901116829,50.8421638253703,190.488854126901,29.5220246881306,107.241802233658,192.428470721074,155.060266697149,145.756904864441,112.777753699326,285.733281190351,157.72903537501,245.747030221735,84.8402757645485,22.4537767601031,49.9910325077415,508.248413129482,290.158552451696,22.4537767601031,0.628017878635066,95.3707223503273,151.895131604124,64.0601846827052,303.790263208247,80.2422873586447,67.2739332266283,474.832758634702,571.466562380703,33.5020830126958,89.2467307577514,474.832758634702,571.466562380703,43.7437703161442,12.3807380448674,152.034284265275,152.034284265275,577.285412163222,51.8387227907417,24.248288878773,128.591732031605,49.0502213141534,49.9910325077415,41.1012062388997,41.4695534129837,49.9910325077415,0.0232403813723094,157.72903537501,157.72903537501,3.97253359731335,0.306605576883023,0.0656957867150564,2.08803882092027,91.2473056953567
"BACL median",0.0189846561914267,0.0327941753476067,0,0,0,0.00157168279312657,-0.00201414159379272,0,0.00150556382911215,0.0021394854413699,0.0352832516120295,0.000937781536382725,0,-0.00178528721760659,-0.00146068954167812,-0.000309613470179192,-0.000824762642137604,-0.00305853349729413,0,-0.0137052787001124,0.00197344854396373,-0.000820306421177923,-0.00185190919142933,0,0,0,0,-0.0122978157553525,0,0,-9.72941473544399e-06,0.0052833308300378,0,0.0032852769255179,-0.000702732328877287,0.0135140403649925,-0.000851471217855311,-0.00429467319629403,0,-0.000678742482834266,-0.0122978157553525,-0.00638941498601743,-0.0211699509672177,0.00446921116225953,0.00441264536347954,0.0154141648013393,0,0.00281478326281566,0.00232754556773961,3.37299704216716e-05,0,0,0,-0.000558973356847286,-9.96860948182891e-05,0,0,0,0,0,0,-2.95818487617326e-07,-3.58067817651758e-06,0
"BACL min",-0.45494778499181,-0.505604850947658,-0.725716831349325,-2.02241940379063,-2.02241940379063,-0.612902918806023,-0.381334436187436,-2.02241940379063,-0.181578657603101,-0.231212472020089,-1.01120970189532,-0.164935353759093,-2.02241940379063,-0.266735123917791,-0.546133255514052,-0.546133255514052,-0.263358183873292,-0.689474706296474,0,-0.570991426300821,-0.245161167522409,-0.259393200541206,-0.522505138672213,-1.22580583761205,-2.02241940379063,-0.737119229976359,-0.206636207341753,-0.247678966207421,-1.22580583761205,-0.737119229976359,-0.00720407422096983,-1.20934508679127,-0.381334436187436,-0.0793481681220818,-0.195924494156342,-0.76517582906497,-0.385479961627603,-0.90450083369049,-0.90450083369049,-0.242695494991375,-0.76517582906497,-1.01406169440698,-1.42445644845914,-0.150002845322842,-0.0541956443199872,-0.725716831349325,-0.520898038857098,-0.565990882469286,-0.605319107965388,-0.0369858230534747,-0.242695494991375,-0.157575702029627,-2.02241940379063,-0.0653131423340266,-0.0273045474253901,-0.206636207341753,-1.96667575109554e-05,-0.00352225181654494,-0.00780607159342391,-0.000107837187157386,-5.58655026995522e-06,-7.29129890771069e-05,-0.0318076354655132,-0.570991426300821
"BACL max",0.339861431148391,0.433565154559898,0.565990882469286,1.22580583761205,1.20934508679127,0.137634007378236,0.434851183633041,1.22580583761205,0.125957646148304,0.170696645125744,0.408601945870682,0.0604782707250062,0.349212321742227,0.231212472020089,0.597338767312811,0.384949635598168,0.258749592516221,0.47115226070717,0.770959923255206,0.565990882469286,1.20934508679127,0.404029597037629,0.90450083369049,0,0.842147628673635,1.22580583761205,0,0.134827960252709,0.109439847787083,1.22580583761205,0.00374192507161248,1.21067818908938,0.398196497911171,0.0703336152287043,0.208153985155823,0.770959923255206,0.767790239857913,0.522505138672213,2.02241940379063,0.186087132645328,0.503797647337524,2.02241940379063,0.365207542787848,0.144509965445079,0.474454221979984,0.8545076488513,0.8545076488513,0.27701408058437,0.316746158400617,0.256526191501381,0.770959923255206,0,0.716953717621577,0.251915292296608,0.231212472020089,0.485019087266782,3.21521181907358e-05,0.90450083369049,0.90450083369049,0.00990285240274664,0.00243079255263297,0.000218378550465707,0.0266564115811148,0.400743397480819
