"time","H2SO4","HCOOH","CCO_OH","RCO_OH","CCO_OOH","RCO_OOH","XN","XC","SO2","O1D","ALK1","BACL","PAN","PAN2","PBZN","MA_PAN","H2O2","N2O5","HONO","ALK2","ALK3","TBU_O","ALK5","ARO2","HNO4","COOH","HOCOO","BZNO2_O","MEOH","ALK4","ARO1","DCB2","DCB3","CRES","DCB1","NPHE","ROOH","BALD","PHEN","CO","MGLY","ACET","HNO3","ETHENE","GLY","BZ_O","ISOPRENE","R2O2","TERP","METHACRO","OLE1","ISOPROD","OLE2","MVK","CCHO","HCHO","RNO3","O3P","RCHO","MEK","PROD2","O3","HO2","RO2_N","MA_RCO3","C_O2","BZCO_O2","RO2_R","NO","NO2","NO3","CCO_O2","RCO_O2","OH","CH4","CO2","NH3","Tracer","PM25","PM25_10","UFP"
1210,4.70423363234948e-05,7.78342327108937e-05,7.23960565083915e-05,6.9095765003467e-05,7.03206880345863e-06,2.32941409819894e-06,1.48300350613242e-06,4.41190654250807e-06,0.00163355572369542,3.66085930476893e-15,0.000669629472647811,1.94703050776573e-05,0.00114104155803774,0.000870185148763457,1.02354550535162e-06,9.42241636792498e-05,0.000571891924123386,5.56552704298397e-07,5.06403984861924e-05,0.000502371485524945,0.00955830432026512,1.0034030182596e-11,0.000441658883180343,0.000132364986717383,5.06700187974942e-05,0.000122681474818102,1.70746881243763e-10,2.36131580796169e-14,7.1508756629914e-05,0.000142834976926915,0.00176575440564687,5.56786900409804e-06,3.16514644274222e-06,6.82881575104702e-06,1.93063436650632e-05,3.22685492313739e-05,0.000116365246425088,7.64792685295767e-05,0.00025465958109144,0.0896947339715547,1.74955836907745e-05,0.00169204226390968,0.000227844974557673,0.000282507778410379,0.000178449967709734,3.79813359368593e-09,0.00140906425385462,0.000104712408420635,0.000539309365822257,5.312603029535e-05,0.000380192459516309,5.83876316221343e-05,0.000214387576157023,8.21563950542218e-05,0.000184361888886951,0.000426523752764475,0.000172792706460742,5.62026127088697e-11,5.60784529597249e-05,0.000180762906844152,0.00130962145805216,0.0156658584024177,1.99171946213131e-06,2.72454073771239e-05,1.90525655905755e-07,2.79566590908326e-05,5.1512553092442e-09,5.48101499468792e-05,0.00037232343312854,0.0141705313173924,1.0052537928047e-07,2.50253529769534e-06,1.51184200099432e-06,7.25494061309513e-09,0.126092843065466,15.9304574671953,8.75307675409622e-06,4.67005656560889,0.028513965567651,0.0386381482647558,3.84883181049509
1215,3.7428997297944e-05,6.30373021106848e-05,4.99377327638407e-05,5.52895602338281e-05,6.00857510588853e-06,3.87805095262414e-06,1.23637501757564e-06,3.67740177864005e-06,0.00136254293987188,8.57647499995138e-14,0.000436867366068753,1.36388275164841e-05,0.000891342523372563,0.000683053072310087,5.35751228325879e-07,7.25565879011312e-05,0.00048271585079639,4.67655362862198e-07,4.26855797040875e-05,0.000284965014437574,0.00628530814182278,8.94003314029425e-12,0.000126815345115764,0.000217085867668993,4.26503042634349e-05,7.32639901528921e-05,1.46284430158715e-10,1.10097682350567e-13,3.27787879185726e-05,0.000131096288220275,0.00116296972890985,5.59802563735897e-06,6.14853659361249e-06,6.87600218690988e-06,1.99547189951441e-05,2.85319263252519e-05,9.81350085377837e-05,5.24292391176197e-05,0.000187038134053303,0.108761418253258,8.73061184160805e-07,0.0011544705888918,0.000173950792603948,5.87775747068643e-05,0.000124916515673131,3.00827433575808e-09,0.00117170565112715,8.71505471988611e-05,0.000373061143565867,5.70073088073036e-05,0.000400594387844469,6.727763963829e-05,0.000216049086211549,8.3434485390735e-05,9.34277239638643e-05,0.000281987842233965,0.000100883294049095,6.36627609069266e-10,1.85693394390145e-05,0.000109028186806163,0.000953109091159591,0.0126217290259319,1.65112689438868e-06,2.26910472348992e-05,1.5011656636315e-07,2.2911492028099e-05,3.89755047745478e-09,4.52779364791783e-05,0.000329792737808047,0.0118876739962835,8.32551227138138e-08,1.96326430694921e-06,1.18727520904384e-06,7.55758821161364e-09,0.0892288049906272,11.2733371510764,5.78288898120963e-06,3.3047236951075,0.0351916508122055,0.0268562224400816,3.53008134150827
1220,3.42284141867163e-05,5.79206404520166e-05,4.0507197041727e-05,5.08372944547688e-05,5.88682520525158e-06,5.23621574117188e-06,1.18974797774894e-06,3.5382626714873e-06,0.00130087336154181,2.93539913928212e-15,0.000315994653622938,1.07592539592915e-05,0.000802289134922113,0.000617700734284908,2.32398612558241e-07,6.43562970921063e-05,0.000466886528820366,4.5244786940373e-07,4.11838447796727e-05,0.000158288277022984,0.00461691781964797,9.38915981685264e-12,8.42273087540796e-05,0.000297784415821844,4.07263662742579e-05,4.46073317869809e-05,1.10915065644834e-10,2.06983371349684e-15,9.90714663335359e-06,0.000341936794479415,0.000857680714847928,6.2563768775069e-06,9.00678891631672e-06,7.68225646919187e-06,2.28151330614636e-05,2.8874579261305e-05,9.49940688678385e-05,4.08086463818526e-05,0.000158687894241695,0.13332180108073,1.10045900342605e-05,0.000874677749577807,0.000154192529404066,9.34376237154429e-05,9.88743755498959e-05,2.78609936932914e-09,0.00111806836921651,8.12949700083537e-05,0.000296788235259416,6.7387047384549e-05,0.000455714578680414,8.46687986765464e-05,0.000237760363909023,9.40896237033453e-05,3.78718680647205e-05,0.000209047259049093,6.11909763148875e-05,3.27694748912077e-11,6.36541633654711e-06,7.5282874515896e-05,0.000794222604701084,0.011727240153229,1.22713267837593e-06,2.11819212709084e-05,1.36577241202344e-07,2.11874944787151e-05,3.43798833116874e-09,4.21093220911394e-05,0.000329412724190201,0.0114545122830922,7.93604104660824e-08,1.7769514418939e-06,1.07684455280977e-06,6.60403669556578e-09,0.072468013324563,9.15597476204831,4.99269824356012e-06,2.68394942070292,0.04205053303363,0.0224829924583719,3.59314912143925
1225,2.97609352484473e-05,4.89334069295645e-05,3.48805444365687e-05,4.44741111347056e-05,5.46902388297264e-06,5.86795946660407e-06,1.09395199503516e-06,3.25316762069589e-06,0.00117682662286514,5.5863307438281e-17,0.000204342291500094,7.8782163212386e-06,0.000689565768746421,0.000533142100652839,1.48985052458973e-08,5.45537886336607e-05,0.00042808086933504,4.16341860138381e-07,3.76522486075278e-05,5.00109668968576e-05,0.00305594657072562,8.67011766148014e-12,0.000246957306872626,0.000345481021017184,3.65290550133053e-05,1.96629774383634e-05,4.37535212794751e-11,1.34549165839822e-14,5.98103550564288e-06,0.000491221881296345,0.000571232715108323,6.47676856367937e-06,1.08110863118359e-05,7.91243853426799e-06,2.40572058840855e-05,2.76954846637166e-05,8.71342223895303e-05,2.94363272109053e-05,0.000128016565362727,0.145541742917512,1.95087778325036e-05,0.000598757977207252,0.000131493124342844,0.000206738761208281,7.28250924530431e-05,2.46697552464885e-09,0.00101353649301716,7.05940422034015e-05,0.000222460633804579,7.26383528579843e-05,0.000474797769336682,9.63161115983572e-05,0.000241749386766529,9.75023453091887e-05,7.63274598096934e-06,0.000142234732364353,2.87162047674478e-05,4.01177560719551e-12,2.62686921105747e-05,4.94789624223114e-05,0.000627049577983237,0.0104227760754178,5.36180764108626e-07,1.84097890248061e-05,1.1759333925292e-07,1.83268458008857e-05,2.91197915459523e-09,3.66019420914124e-05,0.000307734967014704,0.0104765249312877,7.16389290226718e-08,1.52373983544624e-06,9.24661653703846e-07,6.14782907160684e-09,0.0553887634753178,6.9983390893408,4.82814319097844e-06,2.05138356498845,0.0461740301085059,0.0198298416650364,3.5206254595974
1230,3.10849199179055e-05,4.71853830924859e-05,4.22155537605433e-05,4.68062494190277e-05,6.08687685743406e-06,7.33909604713573e-06,1.214351744937e-06,3.61113888404709e-06,0.00127529007750717,8.98598526646191e-16,0.000140428797719681,6.71880584891053e-06,0.000715928093623528,0.000555414670371907,2.27010651646296e-07,5.59663048066152e-05,0.000470308946627433,4.59849126576891e-07,4.12474641681062e-05,3.92169069943071e-05,0.0021727739350194,1.03646615653392e-11,0.000443693917575621,0.000454464206370653,3.89286411461855e-05,1.25658759007612e-06,3.4864644313196e-11,2.03013009859168e-13,1.78067886358847e-05,0.000719501417412028,0.000409642385598668,7.88661124115597e-06,1.44336474768828e-05,9.532449927454e-06,2.97227851837066e-05,3.18234448840834e-05,9.55680061046633e-05,2.42516151002179e-05,0.000123213597715205,0.18367461842417,3.02887592425947e-05,0.000451362865301691,0.000136414406961134,0.000346372780891181,6.24622056010446e-05,2.60411484584284e-09,0.00110325282746843,7.24087593910355e-05,0.000195145284802638,9.07505022846091e-05,0.00058015141912852,0.000126164181936612,0.000290485142900444,0.000117785866643577,4.98568271398134e-05,0.000109923869769514,7.29659913577376e-06,5.79918360929249e-10,5.03131242532539e-05,3.95189965374463e-05,0.000592411234220141,0.0112118068253326,2.28711599088082e-07,1.89034271300122e-05,1.18844964672458e-07,1.8786639667973e-05,2.92123235566886e-09,3.77154898147763e-05,0.000340515006372667,0.0114847920043943,7.73230565198768e-08,1.54319864980038e-06,9.31968863353011e-07,6.86171435357107e-09,0.049640151500167,6.27236161443336,6.33079739128614e-06,1.83846121059764,0.0615148581678031,0.0236278317626575,4.29320594474793
1235,3.46116951252997e-05,4.49079204992432e-05,6.17560335126476e-05,5.26197631206211e-05,7.20221045151571e-06,9.33905835098607e-06,1.44357242082195e-06,4.29281821830055e-06,0.00146984844336625,1.151968790245e-15,7.35727905900055e-05,5.85131380307234e-06,0.000797313797621979,0.000620048003407164,4.64626341764942e-07,6.17599910490319e-05,0.000549708807097876,5.40399894978165e-07,4.80822543707394e-05,0.000147106425909675,0.00121473163280022,1.07974890975114e-11,0.000710978074190153,0.00061703482030498,4.38046943426297e-05,1.90263295165341e-05,1.48089083830198e-10,2.43103169059276e-14,2.80935944494138e-05,0.00103892681054698,0.000232168762007277,1.00609769489881e-05,1.95960426475993e-05,1.19645263647782e-05,3.83457116148715e-05,3.88782051845138e-05,0.000111166476760443,1.91876802664673e-05,0.000124375105505827,0.2411701586016,4.41382230061655e-05,0.000301643568889396,0.000152811016260828,0.00053251571118753,5.43881362415942e-05,3.04972160501839e-09,0.0012799029652806,7.81640486971264e-05,0.000172311249766384,0.000117310896873529,0.000743643799275999,0.00017023338510506,0.000368714049897784,0.000147821046625835,0.000102107050750944,8.17664866726933e-05,1.37921922510318e-05,1.5552206050965e-11,8.36276666494665e-05,3.46995809864476e-05,0.000593766631874329,0.0129611741150158,1.32053937670538e-06,2.04330822643004e-05,1.32726562395302e-07,2.03118295758399e-05,3.30356335992413e-09,4.10320612521273e-05,0.000396976931638097,0.0133857182881747,8.85279224257866e-08,1.71016200286292e-06,1.03887835823728e-06,7.68897622093872e-09,0.0452006525059941,5.71199793967003,9.35424396462438e-06,1.67401844039841,0.0890915333729538,0.032770181926585,5.80961787233162
1240,3.91898744861473e-05,3.79705895296059e-05,9.74909800468468e-05,6.03048749832805e-05,8.64362725321072e-06,1.16950524341908e-05,1.75201146991476e-06,5.2102616243465e-06,0.00171947390003133,3.11192737090696e-15,1.4615234680405e-05,4.85177285776213e-06,0.000909126832398909,0.000707907237481368,7.32988212306202e-07,7.00336154838422e-05,0.000652371862568905,6.44122702543971e-07,5.69251796333761e-05,0.000287557367471037,0.000125000570366737,1.26211866503094e-11,0.00106836644972848,0.000835682756253245,4.96882936818963e-05,4.32324414801247e-05,3.0594553567996e-10,7.72721456704814e-14,3.54904483313311e-05,0.00145894876022994,2.05507181310018e-05,1.28641229538856e-05,2.62072124318296e-05,1.49708936478538e-05,4.94459158424935e-05,4.81746312265357e-05,0.000130841421871957,1.17700576352374e-05,0.000123860348187161,0.316878576888215,6.09766576958878e-05,0.000103566971002563,0.000176313741104583,0.000773777752886689,4.41916559548629e-05,3.58546958299618e-09,0.0015096201733292,8.49751791136645e-05,0.00013620856606623,0.000150390372734871,0.000958714699008228,0.00022714197093836,0.000473722209339419,0.000184474502095851,0.000168969211613896,4.86032717644134e-05,3.65161275833727e-05,5.63766952059801e-11,0.000129245031146583,3.29165768390704e-05,0.000601336405453116,0.0153613085242399,2.84304993274764e-06,2.22494493011843e-05,1.47510725287301e-07,2.21540273150974e-05,3.7446088060796e-09,4.5092575395206e-05,0.000465516484054329,0.0158186740818212,1.02277449974346e-07,1.89694441022075e-06,1.15240464057707e-06,8.28583788142768e-09,0.0379852777657852,4.80125807617276,1.42324041368148e-05,1.40676057645614,0.133162781039619,0.0483664142827575,8.26153214292756
1245,7.13079046109635e-05,3.69465780165467e-05,0.000249950098629301,0.000111379569961156,1.66312105558189e-05,2.29550425281943e-05,3.42851901813502e-06,1.01967757757699e-05,0.00322747643123807,7.72118355485891e-16,0.000217138498770778,5.75363102742522e-06,0.00167773935085764,0.00130645711489658,1.63941475761926e-06,0.000129084146791673,0.00124280638349669,1.22934326540258e-06,0.000108211082912644,0.000754399562371708,0.0033163183750573,2.20344231818792e-11,0.00246736631477248,0.00179752200920085,8.98116667746251e-05,0.000115066797055224,8.31883853344505e-10,1.80380570534142e-14,6.00857383425577e-05,0.00320158157396524,0.000630538901639654,2.61074339634579e-05,5.50443393378273e-05,2.95725201835142e-05,0.000100955958825116,9.56838853338403e-05,0.000246351223466665,4.34550023461083e-07,0.000187778258592297,0.661840031211388,0.000129385377156464,0.000268934130567531,0.000330999613837172,0.0017322177736801,4.79302590597714e-05,6.86422318620399e-09,0.00286064823695391,0.000147233239783774,0.000118609227752924,0.000303192704513315,0.00197121846926746,0.000475831584795546,0.000976380802250807,0.000362614560874233,0.000406884982991384,1.09419977071409e-05,9.70343192664583e-05,8.72482457156584e-09,0.00030567535946037,5.51325380716454e-05,0.000970270743902475,0.0294897597147047,7.82262242739402e-06,3.86249211929641e-05,2.6336027694727e-07,3.85766043953248e-05,6.89337650158776e-09,7.92201995521382e-05,0.000867480745271052,0.0299460422906781,1.8874842313851e-07,3.38096754712198e-06,2.05378119536234e-06,1.56087068936606e-08,0.0404298701194899,5.11357380355005,3.4512970293555e-05,1.49719740130335,0.321838548790191,0.116288510536212,19.2790135383664
1250,1.78767549498849e-05,1.24304044622685e-06,8.71550310916981e-05,2.84314077970272e-05,4.40013542752173e-06,6.08339972898689e-06,9.26910689323684e-07,2.75703619362034e-06,0.000833624126902987,1.62703520378226e-15,0.000106592044636409,7.1544078843142e-07,0.000429715545440091,0.000334201413620613,4.66949328064496e-07,3.31775692428083e-05,0.000325993899789783,3.21904388689449e-07,2.83263606859367e-05,0.000250912049801846,0.00172572062479015,5.22173797886215e-12,0.000764118255123499,0.00052886412332166,2.21659555787809e-05,3.7084729133955e-05,2.8100360171758e-10,2.23228107205608e-14,1.09037399172314e-05,0.000950210801825688,0.000332472539847198,7.22107439402927e-06,1.56527668418135e-05,7.91532712201115e-06,2.80290026824855e-05,2.61178507722001e-05,6.36503211026198e-05,6.10231661838967e-06,3.53477821923327e-05,0.189050310967147,3.66238333451462e-05,0.000189754420906955,8.66279163075374e-05,0.000520289061825783,3.5450236538235e-06,1.81424922087576e-09,0.000746608736161144,3.48833093742214e-05,1.02539414718389e-05,8.25993176751225e-05,0.000555525590911766,0.000134614358403217,0.000277304020799069,9.63850766131427e-05,0.000127853307046943,1.63251827294835e-05,3.00255763440464e-05,1.50461997457484e-08,9.66463112204874e-05,1.42342032665313e-05,0.000213162479456238,0.00785894356598429,2.65378287900062e-06,9.17182128253232e-06,6.47376497020466e-08,9.20349624280969e-06,1.76267188394237e-09,1.90913704304865e-05,0.000219863815346265,0.00778426137852033,4.75625348997886e-08,8.2997293125968e-07,5.04035933330249e-07,3.46609469465881e-09,0.00138323213293159,0.176733544706702,1.13501536223849e-05,0.0511743542440668,0.107039674132192,0.0383682840129164,6.25906795202972
1255,6.8810999946049e-05,5.59220859302621e-05,0.000457268828685699,0.000111804349266785,1.78455478758898e-05,2.43196614775233e-05,3.85585409843899e-06,1.14704432276965e-05,0.00330254369874736,2.71332337260789e-15,0.00063342306521797,1.54468320649828e-07,0.00170247413555798,0.00132067963636905,1.9203370577119e-06,0.000132559755931184,0.00131252013039604,1.28720033753059e-06,0.000113808588934019,0.00122292934929212,0.0106769197198651,1.86051024855484e-11,0.00357070174117466,0.0023787973810324,8.32286207694806e-05,0.000170490633608277,1.36719631079478e-09,1.46303343828835e-13,1.30922036345119e-05,0.00427555725760488,0.00207727029142238,3.03649241038568e-05,6.73986796812048e-05,3.2000195602872e-05,0.000118055083774653,0.000109186167946348,0.000251621668695569,5.2070435004901e-05,7.93635610284755e-05,0.825027260757835,0.000155217503421724,0.00123782867212022,0.0003520039047479,0.00235768194525619,2.07137377536327e-05,7.42300911354612e-09,0.00299047519982544,0.00012593580670872,0.000231511104942096,0.000339263652236411,0.00239549732205777,0.000574362816237121,0.00121090590592076,0.000386171005699553,0.000596553984158115,0.000135870295289471,0.000129337478279593,9.73485793847555e-10,0.000459902931331305,6.24711862401816e-05,0.000707223873817386,0.0323841787093392,1.29631924763442e-05,3.31987821692299e-05,2.43893779828325e-07,3.35385932569009e-05,6.98332799275067e-09,7.03485590872132e-05,0.000843433277987377,0.0309515271991831,1.82368077488118e-07,3.12476621831569e-06,1.89612222855665e-06,1.33974490712057e-08,0.0360634235441629,4.54584718752581,5.63920915619411e-05,1.33591830287715,0.543425400405385,0.192275510381613,31.2549295083356
1260,6.21273552750584e-05,0.000107737658977524,0.00055123811953273,0.000103491794049948,1.69569998498255e-05,2.24308199751005e-05,3.76855827207732e-06,1.12121078838147e-05,0.00306635074700478,1.22545906076111e-14,0.000799208012539956,1.99229000671719e-06,0.00159402165062749,0.00123182406614985,1.74939216939285e-06,0.000125793940014491,0.00123960778442131,1.19959032331427e-06,0.000107231026780684,0.00135837335315289,0.0139526892955028,1.559585306775e-11,0.00386923402446106,0.00250385723782306,7.25607803532455e-05,0.000174806433492662,1.48849860377703e-09,7.08095478295557e-14,2.72450242922327e-05,0.00447330305740733,0.00273812295249429,2.96797730625273e-05,6.7299143071867e-05,2.98440351267217e-05,0.000115340618215037,0.000106807117973398,0.00023263378768951,7.81007925547269e-05,7.2218918118395e-06,0.841888169963885,0.000151086830863374,0.00161622401008568,0.000339025143057634,0.00247644476801413,5.17930176890277e-05,7.12778681851098e-09,0.0028079780277518,0.000105831995379353,0.000426042591364073,0.000321022967315809,0.0024178880701106,0.000565379600540371,0.00124302947729826,0.000355997079309291,0.000638784038325567,0.000189299676754091,0.000121145375004504,6.1392277810229e-09,0.000506372913496536,6.89885627784041e-05,0.000537388940352247,0.0315074886224096,1.41915642498952e-05,2.79833123822875e-05,2.15090298613309e-07,2.85301354479418e-05,6.52638132739924e-09,6.05634225927906e-05,0.000746260427078587,0.0287463398060565,1.61872139471094e-07,2.75553269211888e-06,1.66995647198512e-06,9.79722452154193e-09,0.0786540348017341,9.92449879427032,6.47594794378136e-05,2.91334121295051,0.641902019678885,0.223177690572583,36.4975196562676
1265,3.15671057852149e-05,8.88249333428875e-05,0.000363511040434191,5.41842015657876e-05,9.16515886499161e-06,1.16778495267585e-05,2.07766528627748e-06,6.1821021856633e-06,0.00160400156192355,2.02222789009636e-15,0.000536294587099143,2.04555109606952e-06,0.000844175722186381,0.000649618478152758,8.52068612510425e-07,6.76082105580148e-05,0.000659190328779656,6.92589463480054e-07,5.58174802170549e-05,0.000833113198912825,0.00966539614083555,5.93854393000605e-12,0.00233857694601813,0.00147917037218128,3.91028207504961e-05,9.86945002618404e-05,1.04680750756313e-09,1.95486972178971e-14,3.74126503291485e-05,0.00261846528149222,0.00191083617706042,1.61598551581901e-05,3.75671756165452e-05,1.5440859355252e-05,6.26696265744836e-05,5.87696493920176e-05,0.000121640671085755,5.84726635513792e-05,3.65715754501762e-05,1.26822946493669,8.20230668145889e-05,0.00110255530473042,0.000179944455833271,0.00145036577222529,4.48501095501916e-05,4.21856037817953e-09,0.00148750882976417,5.08595671298763e-05,0.000351014560714907,0.000169353128465316,0.00137029449604079,0.000310406573558023,0.000718577468941645,0.000182602354551594,0.000381356776533578,0.000133978346030632,6.19213334951903e-05,6.44139976708014e-10,0.000309181663964812,3.33515250985616e-05,0.000221091837161189,0.0172417485866982,9.96658604455841e-06,1.35090097834243e-05,1.19274245724558e-07,1.39868716382046e-05,4.10706705915983e-09,3.03907761544616e-05,0.000386080297522208,0.0171851134400382,9.66093192046837e-08,1.5070268228111e-06,9.11821300573876e-07,3.73462660664272e-09,0.0682983819620567,8.62033212256561,4.06173502795896e-05,2.52969313060464,0.42034054967992,0.142428794432476,23.7052407442137
1270,2.36109758630199e-05,9.40143860670021e-05,0.000339819552483518,4.216576629339e-05,7.64659391930453e-06,9.26852519414282e-06,1.78954865285439e-06,5.32794419586092e-06,0.00123711392210107,5.25093081639461e-14,0.000508817515248409,2.23982309546501e-06,0.000655167121500941,0.00050225165257292,5.53446456133524e-07,5.30249862085128e-05,0.000518470691220364,1.39614329199676e-06,4.19271365675663e-05,0.000740331008322243,0.00942798425670109,3.64989081669086e-13,0.0020600215198939,0.00127969045894548,6.6703997691191e-05,8.22528510525665e-05,2.40362216564673e-09,1.29755988544101e-12,4.58738059704969e-05,0.00224243090664547,0.00187545581979791,1.26515761455003e-05,3.06265947324932e-05,1.12850109138642e-05,4.86967829894456e-05,5.05608437332577e-05,0.000101383156973979,5.98140735377303e-05,5.99355866674284e-05,2.74582733214372,6.51644009444791e-05,0.0010581661136917,0.000135082683791986,0.00123900162628399,4.87378104904281e-05,6.14221528653854e-09,0.00116460538431605,3.77929080106047e-05,0.000368015548681925,0.000130924625610987,0.00113888534546056,0.000250303702165856,0.000609705966954022,0.000136955765360243,0.000329958064069932,0.000130373395868908,5.50227536302116e-05,1.5712730047389e-08,0.000278118607533036,1.250088041537e-05,0.000126057463852022,0.013762444904503,2.28132575418444e-05,1.0078446566881e-05,1.92974272639212e-07,1.31154377649734e-05,9.08126615633253e-09,2.85465374898907e-05,0.000374785729650082,0.034375942912908,2.36293924665861e-07,2.27123648999351e-06,1.36735908403451e-06,7.34540670780451e-10,0.075684037152873,9.55375744242704,3.60779029700712e-05,2.80320758908575,0.395748339413654,0.129369682055874,22.181748807688
1275,2.04781651064819e-05,0.000106372073473957,0.000355220924648094,3.88969673765824e-05,8.21954128209798e-06,9.15954329261721e-06,2.25044941944372e-06,6.71385780541529e-06,0.00110615998874137,6.60562974793526e-15,0.000542845045662953,2.31974354615651e-06,0.00057783671906512,0.000440963751855446,3.02061275767614e-07,4.67313257605749e-05,0.000480272877733389,4.52661897424552e-06,3.64296668419583e-05,0.000751535088034811,0.0102998306849483,6.26879582806137e-12,0.00208190854821262,0.00127613531061452,0.00017520591160629,8.13013091906869e-05,5.96033704100620e-09,1.97473144059976e-12,5.55410660811554e-05,0.00221005524704476,0.00206044193454175,1.08776423254321e-05,2.84484139066838e-05,8.33113364582936e-06,4.08288010955548e-05,6.37455266441584e-05,0.000123222937030109,6.72857719379483e-05,7.10644238496893e-05,5.01059411777849,5.88420004868245e-05,0.00113731461845252,0.000106429429618939,0.00121637686860595,5.58897272338608e-05,1.13480819812769e-08,0.00105874925489454,3.93784691735179e-05,0.000365238267271505,0.000115827102562259,0.00109271152177789,0.000234651810127447,0.000596099902168878,0.000117143563419941,0.000318096288607359,0.000132941876460705,9.35183856084408e-05,1.19520128801545e-08,0.000309499927045287,5.54514525195378e-06,7.68538838664256e-05,0.0125107970044041,5.62204287738399e-05,1.03895806842161e-05,3.97762204938653e-07,2.11825173834572e-05,2.07402510586998e-08,4.45863415514547e-05,0.000635072793063162,0.0964881153612129,7.15432813839918e-07,4.48404233683027e-06,2.69723260097396e-06,4.60091330050756e-09,0.0896794920933791,11.3212191339925,3.60684540246634e-05,3.32154127970922,0.421652450821621,0.132180312960861,23.5183128645894
1280,1.68026181785175e-05,0.000107768695938364,0.000340774869674222,3.44269271326942e-05,8.66900231222369e-06,8.88143513076605e-06,3.48986813666069e-06,1.04372280540597e-05,0.000934479588178712,1.95339538840942e-17,0.000534522558181285,2.23201144181714e-06,0.000474432779630979,0.000358328221765388,1.46708073437932e-08,3.77205320427977e-05,0.00042790436127426,1.22593823985894e-05,3.02358431621106e-05,0.000711731330071484,0.0103468488652788,1.0638178073556e-11,0.001968851058724,0.00119554729767711,0.000308255204459687,7.8370335818753e-05,9.02929400513309e-09,1.02777938559261e-12,5.86502894687939e-05,0.00204362862737315,0.00208060343174444,8.28384777584258e-06,2.44814750261566e-05,4.16497161248213e-06,2.90408292716215e-05,9.82472884595489e-05,0.0001647699058842,6.88503591093715e-05,4.81141539359477e-05,7.20487648421233,4.99515849657327e-05,0.00112493678678784,6.04022030168397e-05,0.00112000220379023,5.84482504319495e-05,1.33361915078479e-08,0.000906349365357379,5.07142607857907e-05,0.000216790025531939,9.53195250928633e-05,0.00098705251217616,0.000212002966551464,0.000544414452027311,9.28798771895972e-05,0.00027959261212101,0.000116438540924115,0.000190917913833308,8.15541226053879e-11,0.000368316035588638,2.01908525425632e-05,3.86868103620133e-05,0.0104592521747012,8.49950992101404e-05,1.31122487056199e-05,4.59878346665838e-07,3.0439165606618e-05,2.42443954515013e-08,6.74609036118843e-05,0.00113043975263551,0.19847902399145,1.46743799720935e-06,5.10586828860361e-06,3.06858394250219e-06,1.04637782236113e-08,0.0952333680108606,12.0228366006961,3.33080756339347e-05,3.52721615376368,0.41530035235849,0.124470651750581,23.0688522394805
1285,1.82874172293315e-05,0.000139187216480402,0.000424739812093753,3.94769746960559e-05,1.09309615216305e-05,1.07435337356146e-05,7.8265149061353e-06,2.34426659570417e-05,0.00104578995357117,1.03609373436826e-19,0.000684310762422488,2.61154969279955e-06,0.000520738859831424,0.000388873704784196,3.77896316640005e-07,4.07785697799118e-05,0.000503248643307544,3.96370448449708e-05,3.39217212405956e-05,0.000883053991480538,0.0134657234590575,1.29185761829884e-11,0.00244329591640638,0.00147280832393105,0.000504848275522785,9.96326157247832e-05,1.20773599333274e-08,4.10028486769774e-13,7.81418178601061e-05,0.00248648067635908,0.00271944663863095,7.96232222019323e-06,2.76497460889812e-05,4.56407425222389e-07,2.49248619250327e-05,0.000213343725541535,0.000267347097038465,9.09072871792304e-05,1.2119233939666e-05,12.2336995391494,5.5517226967023e-05,0.00144532239536174,9.87473675611368e-06,0.00135725699545167,7.74634403372408e-05,1.45832406340392e-08,0.00101316642355407,9.02156206841755e-05,0.000104522423542089,0.00010324451255876,0.00117711148552491,0.000264391326650529,0.000645780016431621,9.70453492533178e-05,0.00032921589003425,0.000132886566101026,0.00046488510413035,1.74102527357244e-10,0.000639593855799021,4.08123705051278e-05,1.57716527829019e-05,0.0111705545220944,0.000113759419417634,2.33025521415008e-05,4.32385017345579e-07,4.31610872542401e-05,2.24571688323233e-08,0.000109155027152301,0.00245373497319118,0.431975832485282,3.08450984379512e-06,4.74054278930734e-06,2.8605356309891e-06,8.60245114490075e-09,0.129000980857924,16.2862951176465,4.0020658597054e-05,4.77785841488937,0.531502862236191,0.152132874128874,29.4169322503002
