"time","H2SO4","HCOOH","CCO_OH","RCO_OH","CCO_OOH","RCO_OOH","XN","XC","SO2","O1D","ALK1","BACL","PAN","PAN2","PBZN","MA_PAN","H2O2","N2O5","HONO","ALK2","ALK3","TBU_O","ALK5","ARO2","HNO4","COOH","HOCOO","BZNO2_O","MEOH","ALK4","ARO1","DCB2","DCB3","CRES","DCB1","NPHE","ROOH","BALD","PHEN","CO","MGLY","ACET","HNO3","ETHENE","GLY","BZ_O","ISOPRENE","R2O2","TERP","METHACRO","OLE1","ISOPROD","OLE2","MVK","CCHO","HCHO","RNO3","O3P","RCHO","MEK","PROD2","O3","HO2","RO2_N","MA_RCO3","C_O2","BZCO_O2","RO2_R","NO","NO2","NO3","CCO_O2","RCO_O2","OH","CH4","CO2","NH3","Tracer","PM25","PM25_10","UFP"
1425,-1.34868338023769e-08,4.99659092355905e-07,1.637434352556e-06,-1.24512787714102e-07,-2.21433391789796e-08,-3.36375495305355e-08,-1.49578948106727e-07,-4.48890157759497e-07,-2.16900538462551e-06,-1.17438389617462e-20,4.80960481206186e-06,-1.38615195994452e-08,-9.44520907119248e-07,-6.94603572112418e-07,-6.69664596461032e-09,-9.95435545763024e-08,-1.62062895521308e-06,-4.06137288089225e-09,6.3527626451316e-07,5.26715628808863e-06,0.000101822880043342,-3.44838010185153e-14,1.52209965057911e-05,8.72562152473688e-06,-1.3115670031071e-07,4.1827114278928e-08,6.24488050809463e-13,-6.84287448133914e-18,-6.1974632958211e-07,1.29436616252171e-05,2.08839653648044e-05,1.23856774215575e-08,1.88344831045896e-08,-2.82561603588026e-08,-5.52302617088626e-08,-8.11604067481154e-07,1.50750300571154e-07,7.20164499289502e-07,2.70757557257248e-06,-0.0114914718533711,2.09827562613981e-08,9.9433549505957e-06,-3.76431420890256e-07,8.3542345084207e-06,4.56419921774338e-07,4.41227355074454e-13,8.52547087631402e-07,7.47153622007635e-08,1.08029471968411e-05,2.19622615445106e-08,7.4066314956745e-06,1.79355821864007e-07,4.38843231792322e-06,-8.67459541686086e-08,4.73991792597597e-07,4.04691161894762e-07,-1.9369975471313e-06,9.68287005082449e-11,-6.06479414612083e-07,-1.45394825698783e-07,8.97077786347955e-07,-4.6684358633181e-05,5.65772538310777e-09,2.18282390146288e-08,3.70884842141624e-11,1.18380888757418e-08,-8.58303632235854e-14,4.52053678441501e-08,-2.34458026746849e-06,-9.89380523942568e-05,-5.56004061320975e-10,2.58661989876e-10,1.61783747049155e-10,-2.3303417723471e-11,0.0011433350841525,0.144359342382031,-1.16464384953324e-07,0.0423455686471017,-0.00304416097541738,-0.000504259548076364,-0.161146601279088
1430,-1.22204066504218e-08,4.70971606243863e-07,1.5864940354453e-06,-1.28795483421287e-07,-2.23702738319569e-08,-3.40512368648247e-08,-1.46846671989087e-07,-4.40698167023846e-07,-2.17202175080163e-06,8.74657594444506e-22,4.90502213141534e-06,-1.57575702029627e-08,-9.35426039580667e-07,-6.84750022495101e-07,-7.18715848662805e-09,-9.76816752253693e-08,-1.57293497377342e-06,-1.66568127072794e-09,6.49790735444611e-07,5.38508424858195e-06,0.000104150046489711,-3.83872956189471e-14,1.55596797265393e-05,8.94400423477312e-06,-1.25242527533064e-07,3.07828293368448e-08,-2.07149558027216e-13,5.44423535265179e-17,-6.4218974991433e-07,1.31949648022994e-05,2.13719268589562e-05,1.0591310171619e-08,1.41313027457873e-08,-3.33687080690061e-08,-7.03250024531e-08,-7.81134807135698e-07,1.59979593827668e-07,7.35192149501502e-07,2.72123624123765e-06,-0.0107536504963333,1.32157925253828e-08,1.01350191389506e-05,-3.43244371679647e-07,8.609800554468e-06,4.59388073032246e-07,1.13708903359118e-13,8.38993144096876e-07,9.81433334666664e-08,1.08293285645959e-05,1.15987656891628e-08,7.67780209880946e-06,1.9222585331063e-07,4.46860201047551e-06,-9.8962342572047e-08,4.19445907121934e-07,3.08234738025455e-07,-1.75259989177427e-06,8.9279125150519e-12,-4.91996924104045e-07,-1.68700999907161e-07,8.83252957273074e-07,-4.62052939134254e-05,-2.06730503794059e-09,2.85864441696861e-08,2.61954316609716e-11,1.41817741941399e-08,-9.58013310556324e-13,5.41571422310857e-08,-2.27592903784471e-06,-7.05896474462168e-05,-4.05106704863988e-10,1.4885892333678e-10,9.78467216693984e-11,-2.51618089940868e-11,0.00116997912888878,0.147723408589003,-1.08192707844799e-07,0.0433323529107658,-0.00306993004745785,-0.000479643804234603,-0.162119371952543
1435,-1.09066975461458e-08,4.31583126267998e-07,1.5066602335444e-06,-1.3182254477271e-07,-2.22577238515324e-08,-3.39105651398074e-08,-1.43345213169484e-07,-4.30198379210268e-07,-2.16379348999882e-06,6.19405348261718e-20,4.96962482734678e-06,-1.80108753698293e-08,-9.23345699333857e-07,-6.71679140785135e-07,-7.66003014406344e-09,-9.56406155487949e-08,-1.50308392132147e-06,-7.74019787046967e-10,6.54742636114789e-07,5.46666163228113e-06,0.000105712221836508,-4.11821376464783e-14,1.57857689470907e-05,9.09658346342684e-06,-1.21335665455712e-07,2.01808648629979e-08,-9.32339604358179e-13,2.19615995618508e-16,-6.63432812131773e-07,1.33490489862795e-05,2.17010370163202e-05,8.41104167847947e-09,9.0968720259966e-09,-3.81481347726381e-08,-8.63582712169644e-08,-7.49377625479181e-07,1.72228699168291e-07,7.44372860793822e-07,2.71941954551883e-06,-0.0100804717075175,4.78137415514017e-09,1.02621905368459e-05,-3.09575864920519e-07,8.81534049760146e-06,4.58240584766934e-07,-8.75160891497686e-13,8.13084259172796e-07,1.25776750983625e-07,1.0807080432263e-05,9.79347095545662e-10,7.90645119160092e-06,2.04956176469585e-07,4.50109041942324e-06,-1.10209450897961e-07,3.52732095395264e-07,1.86654861028387e-07,-1.58589578199035e-06,-3.12444837451514e-11,-4.13097995413046e-07,-1.89804380357638e-07,8.65427063155293e-07,-4.49767284960275e-05,-8.7959403087769e-09,3.65035782605492e-08,1.63295588362514e-11,1.73549776142555e-08,-1.541176247384e-12,6.55996328660344e-08,-2.08284109328005e-06,-4.91647960972864e-05,-3.25690708898683e-10,5.50184619601132e-11,4.17127244097586e-11,-2.46501879589052e-11,0.00118781051822314,0.14997475956689,-9.76999007307506e-08,0.0439927413022947,-0.00306216408230047,-0.000445634844664258,-0.161226032516786
1440,-9.57186470977339e-09,3.8146529060395e-07,1.39728941905601e-06,-1.33213891676877e-07,-2.17943395909213e-08,-3.32045153030973e-08,-1.39673691664235e-07,-4.19187124424771e-07,-2.14474157415676e-06,-8.31003745966569e-20,4.99910325077415e-06,-2.06636207341753e-08,-9.06670921795966e-07,-6.55288395812272e-07,-7.94581708520708e-09,-9.3486937345775e-08,-1.412091033097e-06,-1.04957461360775e-09,6.49385139640082e-07,5.50634077842809e-06,0.000106387455142564,-3.26230216267268e-14,1.58797317805885e-05,9.16958192242989e-06,-1.1623347971633e-07,1.01114971878334e-08,-1.45414092088358e-12,-3.72766267441774e-19,-6.83405760581736e-07,1.33902907954987e-05,2.18443186336398e-05,6.23842974613903e-09,4.08676793604334e-09,-4.15858864747561e-08,-1.00591882512793e-07,-7.19047365843621e-07,1.86649395855755e-07,7.47100095202867e-07,2.70228131949526e-06,-0.00947181893399539,-4.19719875916973e-09,1.03178419366493e-05,-2.74992472746938e-07,8.96143762828451e-06,4.51655430324087e-07,-2.37805707409685e-12,7.67399031218567e-07,1.44236685902959e-07,1.07343345786429e-05,-8.64170773847113e-09,8.08281419192368e-06,2.18270542229902e-07,4.47595867903143e-06,-1.18817879759917e-07,2.77988973333336e-07,5.04783576989093e-08,-1.43240005054696e-06,-2.23590297218386e-11,-3.70207073798559e-07,-2.06864204847698e-07,8.4730958211973e-07,-4.2934947788704e-05,-1.35960831086397e-08,4.17211000141641e-08,8.07732130362912e-12,1.96795356724982e-08,-1.72798424736129e-12,7.30383608738449e-08,-1.699909470684e-06,-3.33984623121021e-05,-3.00989365390675e-10,-1.76732728475612e-11,-3.23289777472112e-12,-2.12914865819633e-11,0.00119548091443081,0.150943169662482,-8.50037567572854e-08,0.0442768009341254,-0.00301722038261657,-0.000402246255109052,-0.158276545589159
1445,-8.2863439779159e-09,3.16820363211357e-07,1.25195466578236e-06,-1.33080639899933e-07,-2.11106407631816e-08,-3.2115149059393e-08,-1.36152382377194e-07,-4.08623892169016e-07,-2.1213862838089e-06,-3.33039039478958e-20,4.99216555878879e-06,-2.37919254852953e-08,-8.84775160525545e-07,-6.3604133171608e-07,-7.91586443856392e-09,-9.08967306200282e-08,-1.31440163127635e-06,-1.2387126324972e-09,6.49152589098501e-07,5.50702454989821e-06,0.000106037892515568,-2.37406009891035e-14,1.58426488257097e-05,9.15663221051397e-06,-1.025913052303e-07,-7.86881974592737e-10,-1.60808158226779e-12,3.66385444114208e-17,-6.99555263956164e-07,1.33211773557628e-05,2.17720711186268e-05,4.52009468431857e-09,-7.58323139552122e-10,-4.30900712364212e-08,-1.10514950609809e-07,-6.91402749406787e-07,2.01752471197201e-07,7.42359184924712e-07,2.66699518924176e-06,-0.00892673711619134,-1.37940143349683e-08,1.02989919679402e-05,-2.44045870132922e-07,9.05706820031875e-06,4.37799675228291e-07,-3.41479807723843e-12,6.87322815736391e-07,1.35471829865106e-07,1.05984529833399e-05,-1.55523813099679e-08,8.21595746067278e-06,2.35661724558918e-07,4.40810075939291e-06,-1.23125392044448e-07,1.97110234746034e-07,-9.47317962721346e-08,-1.28119623408315e-06,-3.20047098694424e-12,-3.49441668061025e-07,-2.17857423236877e-07,8.3268226931822e-07,-4.05013699632745e-05,-1.49727694362078e-08,3.91367126619316e-08,1.51313917554419e-12,1.86426872139365e-08,-1.58395183036373e-12,6.77379225783928e-08,-1.18505437821028e-06,-2.18358872387902e-05,-2.81964109645389e-10,-7.03891879715367e-11,-3.72632614865215e-11,-1.62371057245407e-11,0.00119070243998837,0.150339782116182,-6.90824445598117e-08,0.0440998004718305,-0.00292790718703744,-0.000347116756480299,-0.152881046900264
1450,-7.12131771167848e-09,2.42192031555311e-07,1.08163009506625e-06,-1.32145403003877e-07,-2.03914854085749e-08,-3.09296103431428e-08,-1.32732699470652e-07,-3.98364530769504e-07,-2.09977080572459e-06,-4.34828015589733e-20,4.95480927723262e-06,-2.70716933298581e-08,-8.61106172223736e-07,-6.15245304234396e-07,-7.65579705881783e-09,-8.77486071355855e-08,-1.22446136851329e-06,-1.44915623882783e-09,6.62392648614851e-07,5.47869436043068e-06,0.000104758889766545,-1.84494014214497e-14,1.57017091719751e-05,9.07148595845327e-06,-9.27294471157884e-08,-1.36060129877916e-08,-1.74606606099051e-12,8.74828020274347e-17,-7.11579015495603e-07,1.3165125235133e-05,2.15047261301918e-05,3.33160729719794e-09,-5.5916333621181e-09,-4.32318135572822e-08,-1.16701305788435e-07,-6.65796691797766e-07,2.15550971838736e-07,7.30658325210011e-07,2.61411199950199e-06,-0.00843770641351083,-2.30984648013069e-08,1.02165055028107e-05,-2.19183458053222e-07,9.12019862240035e-06,4.18425501900316e-07,-4.18060175485813e-12,5.72427206942098e-07,1.2429674659289e-07,1.04013345958284e-05,-1.98130372338678e-08,8.32318506737238e-06,2.58545590019058e-07,4.32268180590368e-06,-1.23946986238509e-07,1.10492662469873e-07,-2.47448237608793e-07,-1.13633687964746e-06,-4.20200448772217e-12,-3.3665111005146e-07,-2.24191435867325e-07,8.21301831441102e-07,-3.8444582356423e-05,-1.62074457543499e-08,3.58507435746199e-08,-3.61373825159348e-12,1.69283974174388e-08,-1.52808007863794e-12,6.12791096874285e-08,-9.04055873698707e-07,-1.29342133193094e-05,-2.63352593164539e-10,-1.13517194219348e-10,-6.33905282051022e-11,-1.32539411839963e-11,0.00117412842841756,0.14824708408187,-5.3059943331571e-08,0.0434859360945193,-0.00279906963598205,-0.000286304451083711,-0.145333278901292
1455,-6.09013469274328e-09,1.67027605083372e-07,9.0655647932165e-07,-1.30867980076434e-07,-1.96961471566553e-08,-2.9769148966604e-08,-1.294029379695e-07,-3.88374753780144e-07,-2.07968240913204e-06,-2.48522179706234e-21,4.89347456612858e-06,-3.0421454660274e-08,-8.37528980714867e-07,-5.93934876461297e-07,-7.32296769574017e-09,-8.43527583980998e-08,-1.1429700232497e-06,-1.72167128599472e-09,6.81090580355571e-07,5.42629438194219e-06,0.000102772860521328,-1.81250021819087e-14,1.54762499414933e-05,8.93039029675476e-06,-9.03396173894692e-08,-2.77691978485643e-08,-1.96375112609283e-12,1.1800467155434e-18,-7.22158120087371e-07,1.29376794136982e-05,2.10894618560252e-05,2.35006429916409e-09,-1.05239095143814e-08,-4.2806885378159e-08,-1.21173806874597e-07,-6.42136785638446e-07,2.28267458325421e-07,7.13616932119113e-07,2.54877471280038e-06,-0.00799555026151167,-3.20967470968065e-08,1.00836250362197e-05,-1.98946774878479e-07,9.15476246191994e-06,3.9530695876497e-07,-4.80674261766654e-12,4.36315419195207e-07,1.2650644509087e-07,1.01630431041223e-05,-2.285318545694e-08,8.40698765426189e-06,2.84500504290361e-07,4.22566235678099e-06,-1.23328392666116e-07,1.92868593245083e-08,-4.0300726203035e-07,-1.00619626184059e-06,-3.51719115412177e-13,-3.32289702521801e-07,-2.28945403852228e-07,8.10789685405857e-07,-3.67041852133618e-05,-1.81917149328773e-08,3.63471417711663e-08,-7.43255823433933e-12,1.68654163703551e-08,-1.54339823992589e-12,6.1285580140342e-08,-7.87393323344436e-07,-6.15501380910795e-06,-2.49484150695499e-10,-1.46235964191376e-10,-8.24605524518276e-11,-1.18464306073342e-11,0.00114874309298119,0.145041856505831,-3.95109471840004e-08,0.0425457301408924,-0.0026442758916659,-0.000228296653287988,-0.136413658234015
1460,-5.19243033434508e-09,9.78257964835294e-08,7.41478520529186e-07,-1.2950073766065e-07,-1.9067648202821e-08,-2.87222170707221e-08,-1.26150556215993e-07,-3.78617061194325e-07,-2.06085942120431e-06,-2.84765331372363e-21,4.81431888112214e-06,-3.38052794345421e-08,-8.14888971013772e-07,-5.72904721180398e-07,-6.99588494936417e-09,-8.09780412228492e-08,-1.07016117413955e-06,-2.01673290437674e-09,7.00117479978426e-07,5.35452792795734e-06,0.000100292548955975,-1.70397632912047e-14,1.51843851905883e-05,8.74809675411585e-06,-9.37479445759227e-08,-4.26720448168444e-08,-2.23095961053863e-12,2.19271355734993e-16,-7.33245620708455e-07,1.26536987111022e-05,2.05709576953059e-05,1.39460320454406e-09,-1.55500881437203e-08,-4.22070983194285e-08,-1.25018255070833e-07,-6.20284674400876e-07,2.40982484047989e-07,6.92876515028105e-07,2.47567027836321e-06,-0.0075920894026924,-4.08166687709089e-08,9.9136164603006e-06,-1.82450147135338e-07,9.16432177560152e-06,3.69789168556254e-07,-5.30311373999391e-12,2.90070952890602e-07,1.4456134629532e-07,9.9003489093813e-06,-2.5555022651141e-08,8.46943997888231e-06,3.11695079258329e-07,4.12193465756686e-06,-1.22503254806872e-07,-7.40326380270092e-08,-5.53903892015941e-07,-8.93795394254777e-07,9.11178581115775e-14,-3.35006669322423e-07,-2.34002891273922e-07,7.9987586746098e-07,-3.51584836380967e-05,-2.06434659651002e-08,4.13535929817623e-08,-1.01297225001935e-11,1.89341302391335e-08,-1.55696691698800e-12,6.91871729447298e-08,-7.34519373265841e-07,-1.12589627368196e-06,-2.40514926469678e-10,-1.68317405882705e-10,-9.5384454905182e-11,-1.10912802298138e-11,0.00111741902746076,0.141086793350403,-2.9120568614755e-08,0.0413855727782168,-0.00247585505400477,-0.000177973375108103,-0.126823561204448
1465,-4.41931693050674e-09,3.90911366489382e-08,5.97140959889639e-07,-1.28123708815679e-07,-1.85338082754167e-08,-2.78501926253421e-08,-1.22963748950121e-07,-3.69055702741265e-07,-2.04297543991436e-06,-3.62230263192931e-20,4.72327026056178e-06,-3.71782292170551e-08,-7.93331074834215e-07,-5.5274401083136e-07,-6.67711307925721e-09,-7.78668377067694e-08,-1.00580386717066e-06,-2.29901660030953e-09,7.16020123745033e-07,5.26791457000911e-06,9.75221729131727e-05,-1.71599206534535e-14,1.48430980671257e-05,8.53782897875495e-06,-9.7761466472761e-08,-5.78039778949314e-08,-2.43865469925137e-12,2.42240066746332e-15,-7.46232551646832e-07,1.23274769193984e-05,1.99915673069674e-05,4.59787951299405e-10,-2.05322990826215e-08,-4.14202812374679e-08,-1.28262499255774e-07,-6.00048545629135e-07,2.53692059184521e-07,6.70126253253554e-07,2.39901877177113e-06,-0.00721999853431843,-4.91554516041467e-08,9.71997548183001e-06,-1.68999565153453e-07,9.15211103226542e-06,3.42986866476039e-07,-5.633635641333e-12,1.42125510744131e-07,1.68701159612634e-07,9.62631943832832e-06,-2.82555477554522e-08,8.5121761779197e-06,3.38918656671758e-07,4.01513109301271e-06,-1.21938532019458e-07,-1.65461923047491e-07,-6.89861135008225e-07,-7.96777028742154e-07,3.39120821059909e-12,-3.41432543321595e-07,-2.40211941519579e-07,7.88559814101167e-07,-3.36921664919868e-05,-2.25772502144835e-08,4.80931521481238e-08,-1.18984602095355e-11,2.19378845970006e-08,-1.51662476487806e-12,8.03618762214105e-08,-6.7715196739799e-07,2.45380410382146e-06,-2.34939772252941e-10,-1.81489484024203e-10,-1.03066199172976e-10,-9.6080963542009e-12,0.00108293266951065,0.136732454772653,-2.20606215443729e-08,0.0401082949333191,-0.0023050434440262,-0.000138132670045802,-0.117195095403106
1470,-3.75903940842326e-09,-6.05737031469749e-09,4.81379886594052e-07,-1.26748358394063e-07,-1.81124656576923e-08,-2.71949089683421e-08,-1.1982001203911e-07,-3.59623033887735e-07,-2.02563578173715e-06,4.59569177431084e-19,4.62607443411328e-06,-4.04390937309822e-08,-7.73036064504424e-07,-5.3387045035874e-07,-6.35389844612643e-09,-7.52187173166215e-08,-9.49450494057455e-07,-2.53564217135827e-09,7.26309381980234e-07,5.17085406764365e-06,9.46596178669221e-05,-1.52559481776018e-14,1.44688580096683e-05,8.3122289191904e-06,-1.01035567263965e-07,-7.27493142592209e-08,-2.58184133092447e-12,-3.99187407166953e-16,-7.62061594625338e-07,1.19730048652858e-05,1.939219964024e-05,-4.03530597803157e-10,-2.53086586599454e-08,-4.0360152968604e-08,-1.30691286783276e-07,-5.81160339002125e-07,2.65280880777573e-07,6.47030963347932e-07,2.32275813984217e-06,-0.00687268409485298,-5.6835854921966e-08,9.51595710520934e-06,-1.58141726326918e-07,9.12123118225563e-06,3.1618694996297e-07,-5.86546030715987e-12,-1.22655038662779e-10,1.94845354820652e-07,9.35243906189018e-06,-3.11482708645694e-08,8.53670795309241e-06,3.65113641555845e-07,3.90851242886848e-06,-1.21893253349947e-07,-2.51007929378654e-07,-8.02895973840527e-07,-7.1358595185577e-07,3.12771127904792e-11,-3.47823115304488e-07,-2.48083807730042e-07,7.77137383159706e-07,-3.22656208889939e-05,-2.38548759012995e-08,5.54049800027291e-08,-1.29632434955935e-11,2.52489495306129e-08,-1.43772255121018e-12,9.28379042516564e-08,-6.08159836499422e-07,4.86748289478507e-06,-2.30564165937788e-10,-1.8806202303248e-10,-1.06950149735071e-10,-9.02902905241809e-12,0.00104797512483597,0.132318628293216,-1.83652084810903e-08,0.0388135675675514,-0.00214210747554223,-0.00011037660134856,-0.108099375148275
1475,-3.19957612962275e-09,-3.54443563721804e-08,3.99946198776133e-07,-1.25359431356632e-07,-1.78151995252087e-08,-2.67845446986517e-08,-1.16689690963617e-07,-3.50230094023596e-07,-2.00838901608757e-06,1.40973120971028e-21,4.52831918298185e-06,-4.34745538507069e-08,-7.54187494095928e-07,-5.16580907889466e-07,-6.01838845425457e-09,-7.31920380061323e-08,-9.00613108054847e-07,-2.70018553421431e-09,7.29054971999562e-07,5.06765966420865e-06,9.1897296734445e-05,-1.26601052527195e-14,1.40778740540411e-05,8.08370911510239e-06,-1.03012889674148e-07,-8.71351198036424e-08,-2.64340542598888e-12,1.40238992483782e-17,-7.81320933847082e-07,1.16040768934525e-05,1.88126559368769e-05,-1.14896452547792e-09,-2.97332902554561e-08,-3.89760546832573e-08,-1.32144323797273e-07,-5.63309696296035e-07,2.74345615553107e-07,6.25203686810642e-07,2.25065820316545e-06,-0.00654419671297789,-6.35748546581706e-08,9.31441021080605e-06,-1.49594920370753e-07,9.0747402341008e-06,2.90715014124762e-07,-5.90772191444691e-12,-1.29716350319953e-07,2.20780968832256e-07,9.08962823892067e-06,-3.44220686888375e-08,8.54456414664393e-06,3.89199032306137e-07,3.8053205199078e-06,-1.22607905901719e-07,-3.27182863607978e-07,-8.87326669246969e-07,-6.43064305912246e-07,2.16360314605152e-14,-3.50739561490911e-07,-2.58025628421917e-07,7.6584964958911e-07,-3.08608050043246e-05,-2.44757823947657e-08,6.26606559457169e-08,-1.34651850800433e-11,2.85014773683262e-08,-1.32867178106312e-12,1.05493910712602e-07,-5.332100682514e-07,6.34382710863317e-06,-2.25895131995369e-10,-1.89607987271195e-10,-1.07583603688299e-10,-8.06128781965476e-12,0.00101515651907849,0.128174876276011,-1.80527588871419e-08,0.0375980622699135,-0.00199643272574218,-9.56466645292637e-05,-0.100052735768622
1480,-2.72917955346021e-09,-4.75831985386904e-08,3.57007544133189e-07,-1.2393025367242e-07,-1.76487640823393e-08,-2.66367160459201e-08,-1.13541026036849e-07,-3.4078148127501e-07,-1.99074399458867e-06,-3.47241744888515e-20,4.43545206277902e-06,-4.61885311386955e-08,-7.36854809847573e-07,-5.01077391098802e-07,-5.66911097016251e-09,-7.19091125072702e-08,-8.58784142907737e-07,-2.78207448511665e-09,7.22689600727522e-07,4.96258207601497e-06,8.94224446848232e-05,-1.0979167000923e-14,1.36861878794148e-05,7.86451524696345e-06,-1.02662541323077e-07,-1.00604207488042e-07,-2.62281067976804e-12,-4.11019657182095e-16,-8.04320145031544e-07,1.1234334099166e-05,1.82917181953968e-05,-1.74877324709086e-09,-3.36815842114243e-08,-3.72604668361933e-08,-1.32553543882485e-07,-5.46172026794369e-07,2.79586684037276e-07,6.06202577687999e-07,2.18636480255306e-06,-0.00622914420485407,-6.91737029063519e-08,9.12778038821537e-06,-1.43141072123851e-07,9.01570071995452e-06,2.67808980732141e-07,-5.83405795251986e-12,-2.40061715596075e-07,2.43732277789608e-07,8.84852437545004e-06,-3.82761526395443e-08,8.53734239674526e-06,4.10049855823418e-07,3.70883794769342e-06,-1.24324688684827e-07,-3.91017884601971e-07,-9.3908323830116e-07,-5.83972952483352e-07,-1.01098988353906e-12,-3.47166504654442e-07,-2.7037276628295e-07,7.5483637150764e-07,-2.94555400875007e-05,-2.42999802120889e-08,6.90718456593038e-08,-1.35783042903035e-11,3.13058347364746e-08,-1.20352197489904e-12,1.16907921949624e-07,-4.50146463364997e-07,7.05246538976986e-06,-2.20294893893888e-10,-1.87194631087792e-10,-1.06051373644807e-10,-7.01524663523238e-12,0.00098700824624408,0.124620819580426,-2.11082296040323e-08,0.0365555344607237,-0.00187659356359897,-9.44567798131352e-05,-0.0935215711756671
1485,-2.33683121425272e-09,-4.14430099946615e-08,3.55598759404104e-07,-1.22422564562596e-07,-1.76157866087985e-08,-2.67610627063945e-08,-1.10344434295014e-07,-3.31188262077925e-07,-1.97219361705424e-06,-1.5721229665255e-20,4.35278469908485e-06,-4.85019087266782e-08,-7.20977184991799e-07,-4.8748476373453e-07,-5.30539878649693e-09,-7.14639042822801e-08,-8.23440116245562e-07,-2.7730399925948e-09,7.0588028721401e-07,4.85981445072689e-06,8.74169405491369e-05,-8.33071791110218e-15,1.33096520492571e-05,7.66663584888364e-06,-9.77744883130162e-08,-1.12806101011833e-07,-2.4731749823771e-12,-7.8333198686359e-16,-8.3117432565042e-07,1.08772364806963e-05,1.78670843970443e-05,-2.18147965125427e-09,-3.70400411599055e-08,-3.52155690477622e-08,-1.31865473662519e-07,-5.29428714465729e-07,2.79872660714044e-07,5.91538104361346e-07,2.13340339938896e-06,-0.00592263442802972,-7.34997821955174e-08,8.96817161682766e-06,-1.38607687255135e-07,8.94718434268085e-06,2.48593682705587e-07,-5.64663673724325e-12,-3.25068754455279e-07,2.56420484707369e-07,8.63936398843912e-06,-4.28855095513612e-08,8.51669440568297e-06,4.26547222581821e-07,3.62229523364898e-06,-1.27244804489829e-07,-4.39864199041187e-07,-9.54631499427575e-07,-5.33950844005321e-07,7.22420913564951e-13,-3.34367103321649e-07,-2.85362364733523e-07,7.44222872236636e-07,-2.80273162792429e-05,-2.29403873054793e-08,7.2568393494741e-08,-1.34079005392576e-11,3.27691190515601e-08,-1.06881083196908e-12,1.23402778878059e-07,-3.5968404628663e-07,7.1242992343101e-06,-2.1307069625806e-10,-1.81890614600255e-10,-1.02896518295428e-10,-6.05315870990308e-12,0.000965982191279246,0.121966039926193,-2.75245952271943e-08,0.0357767947512885,-0.00179041534677966,-0.000107096957535472,-0.0889267857309678
1490,-2.01260423849503e-09,-1.63358055635883e-08,3.97878466953309e-07,-1.20802254780274e-07,-1.77164077423675e-08,-2.71618386531914e-08,-1.07072547286778e-07,-3.21368420826754e-07,-1.95224195814381e-06,9.18583417485428e-21,4.2854890793605e-06,-5.03309308182467e-08,-7.06531301422375e-07,-4.75859319938719e-07,-4.93135094863818e-09,-7.19220745197595e-08,-7.94090544951017e-07,-2.66802926820226e-09,6.77497223466759e-07,4.76349107001202e-06,8.60570673122867e-05,-7.75221398409116e-15,1.29639690401191e-05,7.50184451557113e-06,-8.81217652893993e-08,-1.23390489847838e-07,-2.20560138397886e-12,9.9401520375194e-17,-8.6186916896087e-07,1.0546032328026e-05,1.75753696131866e-05,-2.43577768263686e-09,-3.97153988653275e-08,-3.28734901654621e-08,-1.30106528768761e-07,-5.12769616529636e-07,2.74325828957495e-07,5.82663425207728e-07,2.09519282240439e-06,-0.00562022670156534,-7.64186545586539e-08,8.84728868103508e-06,-1.3586183635741e-07,8.87229363944895e-06,2.34204146853875e-07,-5.32442842876546e-12,-3.79031888448781e-07,2.53392441087028e-07,8.47217800024628e-06,-4.8429721834993e-08,8.48436046690418e-06,4.37563922180611e-07,3.54894260466997e-06,-1.31568520009637e-07,-4.71500842299081e-07,-9.31773061408326e-07,-4.91465582271484e-07,7.14825527538014e-13,-3.10009835191446e-07,-3.03199147576186e-07,7.34026375620671e-07,-2.65740184825744e-05,-2.04687459953977e-08,7.16167295715329e-08,-1.30197078303418e-11,3.22295365930164e-08,-9.36079780452117e-13,1.22225235193866e-07,-2.73841951226189e-07,6.67346635241123e-06,-2.03727291466815e-10,-1.74522577345531e-10,-9.84447599269138e-11,-5.019326393839e-12,0.000954446585429147,0.12050955615235,-3.72876375944698e-08,0.0353495553125431,-0.00174500921091054,-0.000133708333940887,-0.0866464684473978
